uid,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,label
0,0.0,0.125,0.625,1.0,1.0,0.5,0.0,0.0,0.0,0.625,1.0,0.8125,1.0,0.75,0.0,0.0,0.0,0.0625,0.1875,0.1875,1.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.8125,0.875,0.0625,0.0,0.0,0.0,0.0,0.125,1.0,1.0,0.75,0.21428571428571427,0.0,0.0,0.0,0.0,0.3125,0.6875,1.0,0.6875,0.0,0.0,0.0,0.125,0.4375,0.875,1.0,0.375,0.0,0.0,0.0,0.6875,1.0,0.8125,0.3125,0.0,0.0,1
1,0.0,0.0,0.0,0.875,0.625,0.0,0.0,0.0,0.0,0.0,0.1875,1.0,1.0,0.1875,0.0,0.0,0.0,0.0,0.4375,1.0,1.0,0.4375,0.0,0.0,0.0,0.0,0.75,1.0,1.0,0.3125,0.0,0.0,0.0,0.0,0.25,0.9375,1.0,0.375,0.0,0.0,0.0,0.0,0.0,0.8125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.0,0.0,0.0,1
2,0.0,0.0,0.1875,0.9375,1.0,0.75,0.0,0.0,0.0,0.0,0.375,1.0,0.375,0.875,0.375,0.0,0.0,0.0,0.0,0.1875,0.0625,0.9375,0.375,0.0,0.0,0.0,0.0,0.0625,0.875,1.0,0.2,0.0,0.0,0.3571428571428571,0.5,0.125,0.8125,1.0,0.21428571428571427,0.0,0.0,0.3125,1.0,0.0,0.0,0.5625,0.8125,0.0,0.0,0.0625,0.9375,0.6875,0.5,0.75,1.0,0.07692307692307693,0.0,0.0,0.1875,0.875,1.0,1.0,0.5625,0.0,1
3,0.0,0.0,0.1875,0.875,0.8125,0.75,0.875,0.0,0.0,0.0,0.6875,0.875,0.75,0.9375,0.5625,0.0,0.0,0.0,1.0,0.3125,0.1875,1.0,0.125,0.0,0.0,0.06666666666666667,0.5625,0.0625,0.625,0.75,0.0,0.0,0.0,0.0,0.0,0.4375,1.0,0.875,0.42857142857142855,0.0,0.0,0.0,0.25,1.0,1.0,0.6875,0.0625,0.0,0.0,0.0,0.0,0.9375,0.3125,0.0,0.0,0.0,0.0,0.0,0.375,0.8125,0.0,0.0,0.0,0.0,1
4,0.0,0.0,0.375,0.8125,0.75,0.125,0.0,0.0,0.0,0.0,0.4375,0.4375,0.625,0.75,0.0,0.0,0.0,0.0,0.0,0.0625,0.75,0.5625,0.0,0.0,0.0,0.0,0.0,0.4375,1.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.875,0.07142857142857142,0.0,0.0,0.0625,0.4375,0.0,0.0,0.4375,0.6875,0.0,0.0,0.0625,1.0,0.25,0.0,0.5625,0.6875,0.0,0.0,0.0,0.3125,0.8125,0.75,1.0,0.1875,0.0,1
5,0.0,0.0,0.75,1.0,0.9375,0.0625,0.0,0.0,0.0,0.3125,1.0,0.625,0.9375,0.5,0.0,0.0,0.0,0.0625,0.4375,0.1875,0.875,0.375,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.1875,0.8125,1.0,0.42857142857142855,0.0,0.0,0.0,0.25,0.0,0.0,0.9375,0.6875,0.0,0.0,0.125,1.0,0.625,0.6875,1.0,0.4375,0.0,0.0,0.0,0.625,1.0,1.0,0.625,0.0625,0.0,1
6,0.0,0.0,0.0,0.9375,1.0,1.0,0.75,0.2857142857142857,0.0,0.0,0.25,0.875,0.0,0.625,0.75,0.0,0.0,0.0,0.5,0.4375,0.0625,0.9375,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0625,0.5,0.875,0.75,0.21428571428571427,0.0,0.0,0.0,0.375,0.8125,1.0,0.8125,0.125,0.0,0.0,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.125,0.0,0.0,0.0,1
7,0.0,0.0,0.4375,0.875,0.5625,0.0,0.0,0.0,0.0,0.0625,1.0,0.3125,0.625,0.4375,0.0,0.0,0.0,0.0,0.8125,0.125,0.1875,0.8125,0.0,0.0,0.0,0.0,0.3125,0.9375,1.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.3125,0.625,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.875,0.23076923076923078,0.0,0.0,0.3125,0.9375,1.0,1.0,0.75,0.0625,1
8,0.0,0.625,0.9375,0.75,0.75,0.75,0.25,0.0,0.0,0.625,0.875,0.75,0.75,0.5625,0.4375,0.0,0.0,0.75,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.9375,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.25,0.0,0.0,0.0,0.0,0.0625,0.4375,1.0,0.25,0.0,0.0,0.0,0.0,0.4444444444444444,0.9375,0.75,0.0,0.0,0.0,0.0,1
9,0.0,0.0,0.125,0.5,0.5,0.5,0.75,0.14285714285714285,0.0,0.0,0.75,1.0,0.875,0.875,0.9375,0.08333333333333333,0.0,0.0,0.875,0.5625,0.0,0.75,0.375,0.0,0.0,0.0,0.625,0.125,0.5,0.6875,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.1875,0.0,0.0,0.0,0.0,0.0,0.5625,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.25,0.0,0.0,0.0,0.0,0.0,0.1875,0.9375,0.0,0.0,0.0,0.0,1
